route_id,service_id,trip_id,trip_headsign,direction_id
M4,HERGUN,M4_1_1212,Kadıköy,1
M4,HERGUN,M4_1_1218,Kadıköy,1
M4,HERGUN,M4_1_1224,Kadıköy,1
M4,HERGUN,M4_1_1230,Kadıköy,1
M4,HERGUN,M4_1_1236,Kadıköy,1
M4,HERGUN,M4_1_1242,Kadıköy,1
M4,HERGUN,M4_1_1248,Kadıköy,1
M4,HERGUN,M4_1_1254,Kadıköy,1
M4,HERGUN,M4_1_1300,Kadıköy,1
M4,HERGUN,M4_1_1306,Kadıköy,1
M4,HERGUN,M4_1_1312,Kadıköy,1
M4,HERGUN,M4_1_1318,Kadıköy,1
M4,HERGUN,M4_1_1324,Kadıköy,1
M4,HERGUN,M4_1_1330,Kadıköy,1
M4,HERGUN,M4_1_1336,Kadıköy,1
M4,HERGUN,M4_1_1342,Kadıköy,1
M4,HERGUN,M4_1_1348,Kadıköy,1
M4,HERGUN,M4_1_1354,Kadıköy,1
M4,HERGUN,M4_1_1400,Kadıköy,1
M4,HERGUN,M4_1_1406,Kadıköy,1
M4,HERGUN,M4_1_1412,Kadıköy,1
M4,HERGUN,M4_1_1418,Kadıköy,1
M4,HERGUN,M4_1_1424,Kadıköy,1
M4,HERGUN,M4_1_1430,Kadıköy,1
M4,HERGUN,M4_1_1436,Kadıköy,1
M4,HERGUN,M4_1_1442,Kadıköy,1
M4,HERGUN,M4_1_1448,Kadıköy,1
M4,HERGUN,M4_1_1454,Kadıköy,1
M4,HERGUN,M4_1_1500,Kadıköy,1
M4,HERGUN,M4_1_1506,Kadıköy,1
M4,HERGUN,M4_1_1512,Kadıköy,1
M4,HERGUN,M4_1_1518,Kadıköy,1
M4,HERGUN,M4_1_1524,Kadıköy,1
M4,HERGUN,M4_1_1530,Kadıköy,1
M4,HERGUN,M4_1_1536,Kadıköy,1
M4,HERGUN,M4_1_1542,Kadıköy,1
M4,HERGUN,M4_1_1548,Kadıköy,1
M4,HERGUN,M4_1_1554,Kadıköy,1
M4,HERGUN,M4_1_1600,Kadıköy,1
M4,HERGUN,M4_1_1606,Kadıköy,1
M4,HERGUN,M4_1_1612,Kadıköy,1
M4,HERGUN,M4_1_1618,Kadıköy,1
M4,HERGUN,M4_1_1624,Kadıköy,1
M4,HERGUN,M4_1_1630,Kadıköy,1
M4,HERGUN,M4_1_1636,Kadıköy,1
M4,HERGUN,M4_1_1642,Kadıköy,1
M4,HERGUN,M4_1_1648,Kadıköy,1
M4,HERGUN,M4_1_1654,Kadıköy,1
M4,HERGUN,M4_1_1700,Kadıköy,1
M4,HERGUN,M4_1_1706,Kadıköy,1
M4,HERGUN,M4_1_1712,Kadıköy,1
M4,HERGUN,M4_1_1718,Kadıköy,1
M4,HERGUN,M4_1_1724,Kadıköy,1
M4,HERGUN,M4_1_1730,Kadıköy,1
M4,HERGUN,M4_1_1736,Kadıköy,1
M4,HERGUN,M4_1_1742,Kadıköy,1
M4,HERGUN,M4_1_1748,Kadıköy,1
M4,HERGUN,M4_1_1754,Kadıköy,1
M4,HERGUN,M4_1_1800,Kadıköy,1
M4,HERGUN,M4_1_1806,Kadıköy,1
M4,HERGUN,M4_1_1812,Kadıköy,1
M4,HERGUN,M4_1_1818,Kadıköy,1
M4,HERGUN,M4_1_1824,Kadıköy,1
M4,HERGUN,M4_1_1830,Kadıköy,1
M4,HERGUN,M4_1_1836,Kadıköy,1
M4,HERGUN,M4_1_1842,Kadıköy,1
M4,HERGUN,M4_1_1848,Kadıköy,1
M4,HERGUN,M4_1_1854,Kadıköy,1
M4,HERGUN,M4_1_1900,Kadıköy,1
M4,HERGUN,M4_1_1906,Kadıköy,1
M4,HERGUN,M4_1_1912,Kadıköy,1
M4,HERGUN,M4_1_1918,Kadıköy,1
M4,HERGUN,M4_1_1924,Kadıköy,1
M4,HERGUN,M4_1_1930,Kadıköy,1
M4,HERGUN,M4_1_1936,Kadıköy,1
M4,HERGUN,M4_1_1942,Kadıköy,1
M4,HERGUN,M4_1_1948,Kadıköy,1
M4,HERGUN,M4_1_1954,Kadıköy,1
M4,HERGUN,M4_1_2000,Kadıköy,1
M4,HERGUN,M4_1_2006,Kadıköy,1
M4,HERGUN,M4_1_2012,Kadıköy,1
M4,HERGUN,M4_1_2018,Kadıköy,1
M4,HERGUN,M4_1_2024,Kadıköy,1
M4,HERGUN,M4_1_2030,Kadıköy,1
M4,HERGUN,M4_1_2036,Kadıköy,1
M4,HERGUN,M4_1_2042,Kadıköy,1
M4,HERGUN,M4_1_2048,Kadıköy,1
M4,HERGUN,M4_1_2054,Kadıköy,1
M4,HERGUN,M4_1_2100,Kadıköy,1
M4,HERGUN,M4_1_2106,Kadıköy,1
M4,HERGUN,M4_1_2112,Kadıköy,1
M4,HERGUN,M4_1_2118,Kadıköy,1
M4,HERGUN,M4_1_2124,Kadıköy,1
M4,HERGUN,M4_1_2130,Kadıköy,1
M4,HERGUN,M4_1_2136,Kadıköy,1
M4,HERGUN,M4_1_2142,Kadıköy,1
M4,HERGUN,M4_1_2148,Kadıköy,1
M4,HERGUN,M4_1_2154,Kadıköy,1
M4,HERGUN,M4_1_2200,Kadıköy,1
M4,HERGUN,M4_1_2206,Kadıköy,1
M4,HERGUN,M4_1_2212,Kadıköy,1
M4,HERGUN,M4_1_2218,Kadıköy,1
M4,HERGUN,M4_1_2224,Kadıköy,1
M4,HERGUN,M4_1_2230,Kadıköy,1
M4,HERGUN,M4_1_2236,Kadıköy,1
M4,HERGUN,M4_1_2242,Kadıköy,1
M4,HERGUN,M4_1_2248,Kadıköy,1
M4,HERGUN,M4_1_2254,Kadıköy,1
M4,HERGUN,M4_1_2300,Kadıköy,1
M4,HERGUN,M4_1_2306,Kadıköy,1
M4,HERGUN,M4_1_2312,Kadıköy,1
M4,HERGUN,M4_1_2318,Kadıköy,1
M4,HERGUN,M4_1_2324,Kadıköy,1
M4,HERGUN,M4_1_2330,Kadıköy,1
M4,HERGUN,M4_1_2336,Kadıköy,1
M4,HERGUN,M4_1_2342,Kadıköy,1
M4,HERGUN,M4_1_2348,Kadıköy,1
M4,HERGUN,M4_1_2354,Kadıköy,1
M5,HERGUN,M5_0_0600,Samandıra Merkez,0
M5,HERGUN,M5_0_0607,Samandıra Merkez,0
M5,HERGUN,M5_0_0614,Samandıra Merkez,0
M5,HERGUN,M5_0_0621,Samandıra Merkez,0
M5,HERGUN,M5_0_0628,Samandıra Merkez,0
M5,HERGUN,M5_0_0635,Samandıra Merkez,0
M5,HERGUN,M5_0_0642,Samandıra Merkez,0
M5,HERGUN,M5_0_0649,Samandıra Merkez,0
M5,HERGUN,M5_0_0656,Samandıra Merkez,0
M5,HERGUN,M5_0_0703,Samandıra Merkez,0
M5,HERGUN,M5_0_0710,Samandıra Merkez,0
M5,HERGUN,M5_0_0717,Samandıra Merkez,0
M5,HERGUN,M5_0_0724,Samandıra Merkez,0
M5,HERGUN,M5_0_0731,Samandıra Merkez,0
M5,HERGUN,M5_0_0738,Samandıra Merkez,0
M5,HERGUN,M5_0_0745,Samandıra Merkez,0
M5,HERGUN,M5_0_0752,Samandıra Merkez,0
M5,HERGUN,M5_0_0759,Samandıra Merkez,0
M5,HERGUN,M5_0_0806,Samandıra Merkez,0
M5,HERGUN,M5_0_0813,Samandıra Merkez,0
M5,HERGUN,M5_0_0820,Samandıra Merkez,0
M5,HERGUN,M5_0_0827,Samandıra Merkez,0
M5,HERGUN,M5_0_0834,Samandıra Merkez,0
M5,HERGUN,M5_0_0841,Samandıra Merkez,0
M5,HERGUN,M5_0_0848,Samandıra Merkez,0
M5,HERGUN,M5_0_0855,Samandıra Merkez,0
M5,HERGUN,M5_0_0902,Samandıra Merkez,0
M5,HERGUN,M5_0_0909,Samandıra Merkez,0
M5,HERGUN,M5_0_0916,Samandıra Merkez,0
M5,HERGUN,M5_0_0923,Samandıra Merkez,0
M5,HERGUN,M5_0_0930,Samandıra Merkez,0
M5,HERGUN,M5_0_0937,Samandıra Merkez,0
M5,HERGUN,M5_0_0944,Samandıra Merkez,0
M5,HERGUN,M5_0_0951,Samandıra Merkez,0
M5,HERGUN,M5_0_0958,Samandıra Merkez,0
M5,HERGUN,M5_0_1005,Samandıra Merkez,0
M5,HERGUN,M5_0_1012,Samandıra Merkez,0
M5,HERGUN,M5_0_1019,Samandıra Merkez,0
M5,HERGUN,M5_0_1026,Samandıra Merkez,0
M5,HERGUN,M5_0_1033,Samandıra Merkez,0
M5,HERGUN,M5_0_1040,Samandıra Merkez,0
M5,HERGUN,M5_0_1047,Samandıra Merkez,0
M5,HERGUN,M5_0_1054,Samandıra Merkez,0
M5,HERGUN,M5_0_1101,Samandıra Merkez,0
M5,HERGUN,M5_0_1108,Samandıra Merkez,0
M5,HERGUN,M5_0_1115,Samandıra Merkez,0
M5,HERGUN,M5_0_1122,Samandıra Merkez,0
M5,HERGUN,M5_0_1129,Samandıra Merkez,0
M5,HERGUN,M5_0_1136,Samandıra Merkez,0
M5,HERGUN,M5_0_1143,Samandıra Merkez,0
M5,HERGUN,M5_0_1150,Samandıra Merkez,0
M5,HERGUN,M5_0_1157,Samandıra Merkez,0
M5,HERGUN,M5_0_1204,Samandıra Merkez,0
M5,HERGUN,M5_0_1211,Samandıra Merkez,0
M5,HERGUN,M5_0_1218,Samandıra Merkez,0
M5,HERGUN,M5_0_1225,Samandıra Merkez,0
M5,HERGUN,M5_0_1232,Samandıra Merkez,0
M5,HERGUN,M5_0_1239,Samandıra Merkez,0
M5,HERGUN,M5_0_1246,Samandıra Merkez,0
M5,HERGUN,M5_0_1253,Samandıra Merkez,0
M5,HERGUN,M5_0_1300,Samandıra Merkez,0
M5,HERGUN,M5_0_1307,Samandıra Merkez,0
M5,HERGUN,M5_0_1314,Samandıra Merkez,0
M5,HERGUN,M5_0_1321,Samandıra Merkez,0
M5,HERGUN,M5_0_1328,Samandıra Merkez,0
M5,HERGUN,M5_0_1335,Samandıra Merkez,0
M5,HERGUN,M5_0_1342,Samandıra Merkez,0
M5,HERGUN,M5_0_1349,Samandıra Merkez,0
M5,HERGUN,M5_0_1356,Samandıra Merkez,0
M5,HERGUN,M5_0_1403,Samandıra Merkez,0
M5,HERGUN,M5_0_1410,Samandıra Merkez,0
M5,HERGUN,M5_0_1417,Samandıra Merkez,0
M5,HERGUN,M5_0_1424,Samandıra Merkez,0
M5,HERGUN,M5_0_1431,Samandıra Merkez,0
M5,HERGUN,M5_0_1438,Samandıra Merkez,0
M5,HERGUN,M5_0_1445,Samandıra Merkez,0
M5,HERGUN,M5_0_1452,Samandıra Merkez,0
M5,HERGUN,M5_0_1459,Samandıra Merkez,0
M5,HERGUN,M5_0_1506,Samandıra Merkez,0
M5,HERGUN,M5_0_1513,Samandıra Merkez,0
M5,HERGUN,M5_0_1520,Samandıra Merkez,0
M5,HERGUN,M5_0_1527,Samandıra Merkez,0
M5,HERGUN,M5_0_1534,Samandıra Merkez,0
M5,HERGUN,M5_0_1541,Samandıra Merkez,0
M5,HERGUN,M5_0_1548,Samandıra Merkez,0
M5,HERGUN,M5_0_1555,Samandıra Merkez,0
M5,HERGUN,M5_0_1602,Samandıra Merkez,0
M5,HERGUN,M5_0_1609,Samandıra Merkez,0
M5,HERGUN,M5_0_1616,Samandıra Merkez,0
M5,HERGUN,M5_0_1623,Samandıra Merkez,0
M5,HERGUN,M5_0_1630,Samandıra Merkez,0
M5,HERGUN,M5_0_1637,Samandıra Merkez,0
M5,HERGUN,M5_0_1644,Samandıra Merkez,0
M5,HERGUN,M5_0_1651,Samandıra Merkez,0
M5,HERGUN,M5_0_1658,Samandıra Merkez,0
M5,HERGUN,M5_0_1705,Samandıra Merkez,0
M5,HERGUN,M5_0_1712,Samandıra Merkez,0
M5,HERGUN,M5_0_1719,Samandıra Merkez,0
M5,HERGUN,M5_0_1726,Samandıra Merkez,0
M5,HERGUN,M5_0_1733,Samandıra Merkez,0
M5,HERGUN,M5_0_1740,Samandıra Merkez,0
M5,HERGUN,M5_0_1747,Samandıra Merkez,0
M5,HERGUN,M5_0_1754,Samandıra Merkez,0
M5,HERGUN,M5_0_1801,Samandıra Merkez,0
M5,HERGUN,M5_0_1808,Samandıra Merkez,0
M5,HERGUN,M5_0_1815,Samandıra Merkez,0
M5,HERGUN,M5_0_1822,Samandıra Merkez,0
M5,HERGUN,M5_0_1829,Samandıra Merkez,0
M5,HERGUN,M5_0_1836,Samandıra Merkez,0
M5,HERGUN,M5_0_1843,Samandıra Merkez,0
M5,HERGUN,M5_0_1850,Samandıra Merkez,0
M5,HERGUN,M5_0_1857,Samandıra Merkez,0
M5,HERGUN,M5_0_1904,Samandıra Merkez,0
M5,HERGUN,M5_0_1911,Samandıra Merkez,0
M5,HERGUN,M5_0_1918,Samandıra Merkez,0
M5,HERGUN,M5_0_1925,Samandıra Merkez,0
M5,HERGUN,M5_0_1932,Samandıra Merkez,0
M5,HERGUN,M5_0_1939,Samandıra Merkez,0
M5,HERGUN,M5_0_1946,Samandıra Merkez,0
M5,HERGUN,M5_0_1953,Samandıra Merkez,0
M5,HERGUN,M5_0_2000,Samandıra Merkez,0
M5,HERGUN,M5_0_2007,Samandıra Merkez,0
M5,HERGUN,M5_0_2014,Samandıra Merkez,0
M5,HERGUN,M5_0_2021,Samandıra Merkez,0
M5,HERGUN,M5_0_2028,Samandıra Merkez,0
M5,HERGUN,M5_0_2035,Samandıra Merkez,0
M5,HERGUN,M5_0_2042,Samandıra Merkez,0
M5,HERGUN,M5_0_2049,Samandıra Merkez,0
M5,HERGUN,M5_0_2056,Samandıra Merkez,0
M5,HERGUN,M5_0_2103,Samandıra Merkez,0
M5,HERGUN,M5_0_2110,Samandıra Merkez,0
M5,HERGUN,M5_0_2117,Samandıra Merkez,0
M5,HERGUN,M5_0_2124,Samandıra Merkez,0
M5,HERGUN,M5_0_2131,Samandıra Merkez,0
M5,HERGUN,M5_0_2138,Samandıra Merkez,0
M5,HERGUN,M5_0_2145,Samandıra Merkez,0
M5,HERGUN,M5_0_2152,Samandıra Merkez,0
M5,HERGUN,M5_0_2159,Samandıra Merkez,0
M5,HERGUN,M5_0_2206,Samandıra Merkez,0
M5,HERGUN,M5_0_2213,Samandıra Merkez,0
M5,HERGUN,M5_0_2220,Samandıra Merkez,0
M5,HERGUN,M5_0_2227,Samandıra Merkez,0
M5,HERGUN,M5_0_2234,Samandıra Merkez,0
M5,HERGUN,M5_0_2241,Samandıra Merkez,0
M5,HERGUN,M5_0_2248,Samandıra Merkez,0
M5,HERGUN,M5_0_2255,Samandıra Merkez,0
M5,HERGUN,M5_0_2302,Samandıra Merkez,0
M5,HERGUN,M5_0_2309,Samandıra Merkez,0
M5,HERGUN,M5_0_2316,Samandıra Merkez,0
M5,HERGUN,M5_0_2323,Samandıra Merkez,0
M5,HERGUN,M5_0_2330,Samandıra Merkez,0
M5,HERGUN,M5_0_2337,Samandıra Merkez,0
M5,HERGUN,M5_0_2344,Samandıra Merkez,0
M5,HERGUN,M5_0_2351,Samandıra Merkez,0
M5,HERGUN,M5_0_2358,Samandıra Merkez,0
M5,HERGUN,M5_1_0600,Üsküdar,1
M5,HERGUN,M5_1_0607,Üsküdar,1
M5,HERGUN,M5_1_0614,Üsküdar,1
M5,HERGUN,M5_1_0621,Üsküdar,1
M5,HERGUN,M5_1_0628,Üsküdar,1
M5,HERGUN,M5_1_0635,Üsküdar,1
M5,HERGUN,M5_1_0642,Üsküdar,1
M5,HERGUN,M5_1_0649,Üsküdar,1
M5,HERGUN,M5_1_0656,Üsküdar,1
M5,HERGUN,M5_1_0703,Üsküdar,1
M5,HERGUN,M5_1_0710,Üsküdar,1
M5,HERGUN,M5_1_0717,Üsküdar,1
M5,HERGUN,M5_1_0724,Üsküdar,1
M5,HERGUN,M5_1_0731,Üsküdar,1
M5,HERGUN,M5_1_0738,Üsküdar,1
M5,HERGUN,M5_1_0745,Üsküdar,1
M5,HERGUN,M5_1_0752,Üsküdar,1
M5,HERGUN,M5_1_0759,Üsküdar,1
M5,HERGUN,M5_1_0806,Üsküdar,1
M5,HERGUN,M5_1_0813,Üsküdar,1
M5,HERGUN,M5_1_0820,Üsküdar,1
M5,HERGUN,M5_1_0827,Üsküdar,1
M5,HERGUN,M5_1_0834,Üsküdar,1
M5,HERGUN,M5_1_0841,Üsküdar,1
M5,HERGUN,M5_1_0848,Üsküdar,1
M5,HERGUN,M5_1_0855,Üsküdar,1
M5,HERGUN,M5_1_0902,Üsküdar,1
M5,HERGUN,M5_1_0909,Üsküdar,1
M5,HERGUN,M5_1_0916,Üsküdar,1
M5,HERGUN,M5_1_0923,Üsküdar,1
M5,HERGUN,M5_1_0930,Üsküdar,1
M5,HERGUN,M5_1_0937,Üsküdar,1
M5,HERGUN,M5_1_0944,Üsküdar,1
M5,HERGUN,M5_1_0951,Üsküdar,1
M5,HERGUN,M5_1_0958,Üsküdar,1
M5,HERGUN,M5_1_1005,Üsküdar,1
M5,HERGUN,M5_1_1012,Üsküdar,1
M5,HERGUN,M5_1_1019,Üsküdar,1
M5,HERGUN,M5_1_1026,Üsküdar,1
M5,HERGUN,M5_1_1033,Üsküdar,1
M5,HERGUN,M5_1_1040,Üsküdar,1
M5,HERGUN,M5_1_1047,Üsküdar,1
M5,HERGUN,M5_1_1054,Üsküdar,1
M5,HERGUN,M5_1_1101,Üsküdar,1
M5,HERGUN,M5_1_1108,Üsküdar,1
M5,HERGUN,M5_1_1115,Üsküdar,1
M5,HERGUN,M5_1_1122,Üsküdar,1
M5,HERGUN,M5_1_1129,Üsküdar,1
M5,HERGUN,M5_1_1136,Üsküdar,1
M5,HERGUN,M5_1_1143,Üsküdar,1
M5,HERGUN,M5_1_1150,Üsküdar,1
M5,HERGUN,M5_1_1157,Üsküdar,1
M5,HERGUN,M5_1_1204,Üsküdar,1
M5,HERGUN,M5_1_1211,Üsküdar,1
M5,HERGUN,M5_1_1218,Üsküdar,1
M5,HERGUN,M5_1_1225,Üsküdar,1
M5,HERGUN,M5_1_1232,Üsküdar,1
M5,HERGUN,M5_1_1239,Üsküdar,1
M5,HERGUN,M5_1_1246,Üsküdar,1
M5,HERGUN,M5_1_1253,Üsküdar,1
M5,HERGUN,M5_1_1300,Üsküdar,1
M5,HERGUN,M5_1_1307,Üsküdar,1
M5,HERGUN,M5_1_1314,Üsküdar,1
M5,HERGUN,M5_1_1321,Üsküdar,1
M5,HERGUN,M5_1_1328,Üsküdar,1
M5,HERGUN,M5_1_1335,Üsküdar,1
M5,HERGUN,M5_1_1342,Üsküdar,1
M5,HERGUN,M5_1_1349,Üsküdar,1
M5,HERGUN,M5_1_1356,Üsküdar,1
M5,HERGUN,M5_1_1403,Üsküdar,1
M5,HERGUN,M5_1_1410,Üsküdar,1
M5,HERGUN,M5_1_1417,Üsküdar,1
M5,HERGUN,M5_1_1424,Üsküdar,1
M5,HERGUN,M5_1_1431,Üsküdar,1
M5,HERGUN,M5_1_1438,Üsküdar,1
M5,HERGUN,M5_1_1445,Üsküdar,1
M5,HERGUN,M5_1_1452,Üsküdar,1
M5,HERGUN,M5_1_1459,Üsküdar,1
M5,HERGUN,M5_1_1506,Üsküdar,1
M5,HERGUN,M5_1_1513,Üsküdar,1
M5,HERGUN,M5_1_1520,Üsküdar,1
M5,HERGUN,M5_1_1527,Üsküdar,1
M5,HERGUN,M5_1_1534,Üsküdar,1
M5,HERGUN,M5_1_1541,Üsküdar,1
M5,HERGUN,M5_1_1548,Üsküdar,1
M5,HERGUN,M5_1_1555,Üsküdar,1
M5,HERGUN,M5_1_1602,Üsküdar,1
M5,HERGUN,M5_1_1609,Üsküdar,1
M5,HERGUN,M5_1_1616,Üsküdar,1
M5,HERGUN,M5_1_1623,Üsküdar,1
M5,HERGUN,M5_1_1630,Üsküdar,1
M5,HERGUN,M5_1_1637,Üsküdar,1
M5,HERGUN,M5_1_1644,Üsküdar,1
M5,HERGUN,M5_1_1651,Üsküdar,1
M5,HERGUN,M5_1_1658,Üsküdar,1
M5,HERGUN,M5_1_1705,Üsküdar,1
M5,HERGUN,M5_1_1712,Üsküdar,1
M5,HERGUN,M5_1_1719,Üsküdar,1
M5,HERGUN,M5_1_1726,Üsküdar,1
M5,HERGUN,M5_1_1733,Üsküdar,1
M5,HERGUN,M5_1_1740,Üsküdar,1
M5,HERGUN,M5_1_1747,Üsküdar,1
M5,HERGUN,M5_1_1754,Üsküdar,1
M5,HERGUN,M5_1_1801,Üsküdar,1
M5,HERGUN,M5_1_1808,Üsküdar,1
M5,HERGUN,M5_1_1815,Üsküdar,1
M5,HERGUN,M5_1_1822,Üsküdar,1
M5,HERGUN,M5_1_1829,Üsküdar,1
M5,HERGUN,M5_1_1836,Üsküdar,1
M5,HERGUN,M5_1_1843,Üsküdar,1
M5,HERGUN,M5_1_1850,Üsküdar,1
M5,HERGUN,M5_1_1857,Üsküdar,1
M5,HERGUN,M5_1_1904,Üsküdar,1
M5,HERGUN,M5_1_1911,Üsküdar,1
M5,HERGUN,M5_1_1918,Üsküdar,1
M5,HERGUN,M5_1_1925,Üsküdar,1
M5,HERGUN,M5_1_1932,Üsküdar,1
M5,HERGUN,M5_1_1939,Üsküdar,1
M5,HERGUN,M5_1_1946,Üsküdar,1
M5,HERGUN,M5_1_1953,Üsküdar,1
M5,HERGUN,M5_1_2000,Üsküdar,1
M5,HERGUN,M5_1_2007,Üsküdar,1
M5,HERGUN,M5_1_2014,Üsküdar,1
M5,HERGUN,M5_1_2021,Üsküdar,1
M5,HERGUN,M5_1_2028,Üsküdar,1
M5,HERGUN,M5_1_2035,Üsküdar,1
M5,HERGUN,M5_1_2042,Üsküdar,1
M5,HERGUN,M5_1_2049,Üsküdar,1
M5,HERGUN,M5_1_2056,Üsküdar,1
M5,HERGUN,M5_1_2103,Üsküdar,1
M5,HERGUN,M5_1_2110,Üsküdar,1
M5,HERGUN,M5_1_2117,Üsküdar,1
M5,HERGUN,M5_1_2124,Üsküdar,1
M5,HERGUN,M5_1_2131,Üsküdar,1
M5,HERGUN,M5_1_2138,Üsküdar,1
M5,HERGUN,M5_1_2145,Üsküdar,1
M5,HERGUN,M5_1_2152,Üsküdar,1
M5,HERGUN,M5_1_2159,Üsküdar,1
M5,HERGUN,M5_1_2206,Üsküdar,1
M5,HERGUN,M5_1_2213,Üsküdar,1
M5,HERGUN,M5_1_2220,Üsküdar,1
M5,HERGUN,M5_1_2227,Üsküdar,1
M5,HERGUN,M5_1_2234,Üsküdar,1
M5,HERGUN,M5_1_2241,Üsküdar,1
M5,HERGUN,M5_1_2248,Üsküdar,1
M5,HERGUN,M5_1_2255,Üsküdar,1
M5,HERGUN,M5_1_2302,Üsküdar,1
M5,HERGUN,M5_1_2309,Üsküdar,1
M5,HERGUN,M5_1_2316,Üsküdar,1
M5,HERGUN,M5_1_2323,Üsküdar,1
M5,HERGUN,M5_1_2330,Üsküdar,1
M5,HERGUN,M5_1_2337,Üsküdar,1
M5,HERGUN,M5_1_2344,Üsküdar,1
M5,HERGUN,M5_1_2351,Üsküdar,1
M5,HERGUN,M5_1_2358,Üsküdar,1
M6,HERGUN,M6_0_0600,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0610,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0620,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0630,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0640,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0650,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0700,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0710,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0720,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0730,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0740,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0750,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0800,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0810,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0820,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0830,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0840,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0850,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0900,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0910,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0920,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0930,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0940,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_0950,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1000,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1010,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1020,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1030,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1040,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1050,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1100,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1110,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1120,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1130,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1140,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1150,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1200,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1210,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1220,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1230,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1240,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1250,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1300,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1310,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1320,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1330,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1340,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1350,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1400,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1410,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1420,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1430,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1440,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1450,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1500,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1510,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1520,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1530,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1540,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1550,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1600,Boğaziçi Ü./Hisarüstü,0
M6,HERGUN,M6_0_1610,Boğaziçi Ü./Hisarüstü,0
